week,weekly_interest,symbol,open,adj_close,Sector,price_change_pct,pct_period_search_vol
2021-04-11,41,FOX,36.5,36.463219,Communication Services,-0.0010076986301369242,1.7491467576791808
2021-04-18,39,FOX,36.59,37.07888,Communication Services,0.013361027603170117,1.6638225255972698
2021-04-25,43,FOX,37.369999,36.125595,Communication Services,-0.033299545980721136,1.834470989761092
2021-05-02,44,FOX,36.630001,36.910069,Communication Services,0.007645863837131754,1.877133105802048
2021-05-09,43,FOX,37.259998,36.016365,Communication Services,-0.03337716228540867,1.834470989761092
2021-05-16,45,FOX,36.630001,36.125595,Communication Services,-0.013770297194368163,1.9197952218430034
2021-05-23,38,FOX,36.380001,36.026295,Communication Services,-0.009722539589814814,1.621160409556314
2021-05-30,33,FOX,36.599998,35.420559,Communication Services,-0.03222511105055258,1.4078498293515358
2021-06-06,43,FOX,35.68,35.946854,Communication Services,0.007479091928251181,1.834470989761092
2021-06-13,40,FOX,36.25,35.529789,Communication Services,-0.019867889655172388,1.7064846416382253
2021-06-20,38,FOX,36.009998,36.135525,Communication Services,0.0034858930011603486,1.621160409556314
2021-06-27,37,FOX,36.549999,34.953846,Communication Services,-0.04367039791163882,1.5784982935153582
2020-07-05,18,FLT,255.679993,253.009995,Information Technology,-0.010442733389780688,1.3878180416345411
2020-07-12,10,FLT,255.360001,259.070007,Information Technology,0.014528532211275971,0.7710100231303008
2020-07-19,24,FLT,258.109985,258.079987,Information Technology,-0.00011622177266787166,1.8504240555127216
2020-07-26,12,FLT,258.769989,258.570007,Information Technology,-0.0007728175928470363,0.9252120277563608
2020-08-02,16,FLT,258.649994,240.610001,Information Technology,-0.06974673658797759,1.233616037008481
2020-08-09,16,FLT,239.449997,240.279999,Information Technology,0.0034662852804295814,1.233616037008481
2020-08-16,10,FLT,241.470001,238.669998,Information Technology,-0.011595655727023433,0.7710100231303008
2020-08-23,14,FLT,240.839996,255.0,Information Technology,0.0587942378142208,1.0794140323824208
2020-08-30,10,FLT,255.639999,238.039993,Information Technology,-0.06884683957458465,0.7710100231303008
2020-09-06,12,FLT,232.529999,231.0,Information Technology,-0.006579791883110977,0.9252120277563608
2020-09-13,10,FLT,234.110001,241.860001,Information Technology,0.03310409622355262,0.7710100231303008
2020-09-20,13,FLT,233.860001,236.910004,Information Technology,0.01304200370716656,1.002313030069391
2020-09-27,16,FLT,240.830002,234.460007,Information Technology,-0.026450172101065785,1.233616037008481
2020-10-04,14,FLT,236.630005,247.110001,Information Technology,0.04428853390760821,1.0794140323824208
2020-10-11,15,FLT,249.279999,249.589996,Information Technology,0.0012435694850913804,1.156515034695451
2020-10-18,6,FLT,251.130005,259.200012,Information Technology,0.03213477816002116,0.4626060138781804
2020-10-25,21,FLT,255.350006,220.910004,Information Technology,-0.1348737074241542,1.6191210485736314
2020-11-01,23,FLT,224.360001,232.110001,Information Technology,0.03454269907941389,1.7733230531996915
2020-11-08,21,FLT,248.75,260.299988,Information Technology,0.04643211256281401,1.6191210485736314
2020-11-15,14,FLT,266.0,253.929993,Information Technology,-0.04537596616541355,1.0794140323824208
2020-11-22,37,FLT,255.0,267.600006,Information Technology,0.04941178823529415,2.8527370855821124
2020-11-29,43,FLT,267.140015,268.049988,Information Technology,0.003406352283090122,3.3153430994602933
2020-12-06,23,FLT,267.059998,273.679993,Information Technology,0.02478841851859827,1.7733230531996915
2020-12-13,17,FLT,276.640015,279.470001,Information Technology,0.010229850515298806,1.310717039321511
2020-12-20,27,FLT,275.130005,270.48999,Information Technology,-0.01686480905635867,2.081727062451812
2020-12-27,9,FLT,273.480011,272.829987,Information Technology,-0.0023768611008282195,0.6939090208172706
2021-01-03,27,FLT,272.730011,275.839996,Information Technology,0.011403163841767289,2.081727062451812
2021-01-10,33,FLT,273.0,265.230011,Information Technology,-0.028461498168498203,2.5443330763299925
2021-01-17,38,FLT,266.869995,267.410004,Information Technology,0.002023490876147383,2.929838087895143
2021-01-24,37,FLT,265.230011,242.75,Information Technology,-0.08475666428261013,2.8527370855821124
2021-01-31,72,FLT,244.970001,257.359985,Information Technology,0.050577556229017606,5.551272166538165
2021-02-07,100,FLT,256.609985,264.299988,Information Technology,0.02996766863923861,7.710100231303008
2021-02-14,46,FLT,264.869995,273.380005,Information Technology,0.03212900728902859,3.546646106399383
2021-02-21,61,FLT,271.440002,277.309998,Information Technology,0.02162539035053505,4.703161141094834
2021-02-28,43,FLT,281.700012,282.309998,Information Technology,0.002165374419650334,3.3153430994602933
2021-03-07,56,FLT,285.200012,283.859985,Information Technology,-0.004698551695713184,4.317656129529683
2021-03-14,29,FLT,283.149994,280.970001,Information Technology,-0.007699074858535818,2.235929067077872
2021-03-21,37,FLT,281.029999,278.459991,Information Technology,-0.009144959645393492,2.8527370855821124
2021-03-28,24,FLT,276.519989,279.5,Information Technology,0.010776837547176347,1.8504240555127216
2021-04-04,21,FLT,282.070007,286.420013,Information Technology,0.015421724720983921,1.6191210485736314
2021-04-11,27,FLT,286.679993,291.459991,Information Technology,0.016673636517076297,2.081727062451812
2021-04-18,33,FLT,291.579987,291.369995,Information Technology,-0.0007201866018328608,2.5443330763299925
2021-04-25,18,FLT,291.369995,287.720001,Information Technology,-0.012527007113412595,1.3878180416345411
2021-05-02,23,FLT,289.76001,285.660004,Information Technology,-0.014149661300743355,1.7733230531996915
2021-05-09,27,FLT,285.880005,272.929993,Information Technology,-0.04529876792187673,2.081727062451812
2021-05-16,18,FLT,271.609985,271.730011,Information Technology,0.0004419056979808594,1.3878180416345411
2021-05-23,15,FLT,273.579987,274.440002,Information Technology,0.003143559620097415,1.156515034695451
2021-05-30,11,FLT,277.170013,277.0,Information Technology,-0.000613388866132438,0.8481110254433308
2021-06-06,15,FLT,276.769989,271.880005,Information Technology,-0.017668042758783455,1.156515034695451
2021-06-13,8,FLT,271.850006,260.0,Information Technology,-0.043590236301116754,0.6168080185042405
2021-06-20,8,FLT,261.100006,262.339996,Information Technology,0.004749099852567515,0.6168080185042405
2021-06-27,19,FLT,262.98999,256.059998,Information Technology,-0.02635078240050114,1.4649190439475714
2020-07-05,86,MO,39.75,36.696228,Consumer Staples,-0.07682445283018874,1.9077196095829636
2020-07-12,100,MO,40.130001,37.853523,Consumer Staples,-0.05672758393402475,2.218278615794144
2020-07-19,90,MO,41.5,38.136009,Consumer Staples,-0.0810600240963855,1.9964507542147296
2020-07-26,93,MO,42.0,37.498138,Consumer Staples,-0.10718719047619055,2.0629991126885536
2020-08-02,100,MO,41.110001,38.427612,Consumer Staples,-0.06524906190101999,2.218278615794144
2020-08-09,90,MO,42.259998,38.764774,Consumer Staples,-0.08270762341257092,1.9964507542147296
2020-08-16,93,MO,42.68,39.603127,Consumer Staples,-0.07209168228678536,2.0629991126885536
2020-08-23,87,MO,43.580002,40.031425,Consumer Staples,-0.08142672870919102,1.929902395740905
2020-08-30,87,MO,43.880001,39.63047,Consumer Staples,-0.0968443688048229,1.929902395740905
2020-09-06,89,MO,43.700001,39.721596,Consumer Staples,-0.09103901393503405,1.9742679680567878
2020-09-13,89,MO,42.900002,36.30439,Consumer Staples,-0.1537438622963235,1.9742679680567878
2020-09-20,77,MO,39.68,35.575603,Consumer Staples,-0.10343742439516126,1.7080745341614907
2020-09-27,79,MO,38.470001,36.226322,Consumer Staples,-0.05832282146288481,1.7524401064773736
2020-10-04,83,MO,39.169998,37.825218,Consumer Staples,-0.03433188840091338,1.8411712511091392
2020-10-11,79,MO,40.650002,36.746887,Consumer Staples,-0.09601758445177935,1.7524401064773736
2020-10-18,81,MO,39.560001,36.328575,Consumer Staples,-0.0816841738704708,1.7968056787932567
2020-10-25,86,MO,38.880001,33.539791,Consumer Staples,-0.13735107671422125,1.9077196095829636
2020-11-01,77,MO,36.490002,34.646008,Consumer Staples,-0.050534225786011064,1.7080745341614907
2020-11-08,81,MO,38.740002,37.490566,Consumer Staples,-0.03225183106598693,1.7968056787932567
2020-11-15,80,MO,40.810001,37.128025,Consumer Staples,-0.09022239426066171,1.774622892635315
2020-11-22,65,MO,40.0,37.527752,Consumer Staples,-0.06180620000000001,1.4418811002661935
2020-11-29,81,MO,40.25,38.457344,Consumer Staples,-0.04453803726708077,1.7968056787932567
2020-12-06,84,MO,41.490002,39.972588,Consumer Staples,-0.03657300378052513,1.8633540372670807
2020-12-13,84,MO,43.360001,40.69767,Consumer Staples,-0.06140062127766083,1.8633540372670807
2020-12-20,68,MO,43.110001,38.782707,Consumer Staples,-0.10037796102115598,1.5084294587400178
2020-12-27,69,MO,41.889999,38.893627,Consumer Staples,-0.07152953142825333,1.530612244897959
2021-01-03,93,MO,41.080002,39.453316,Consumer Staples,-0.03959800196699113,2.0629991126885536
2021-01-10,98,MO,41.669998,39.083351,Consumer Staples,-0.062074565014377955,2.1739130434782608
2021-01-17,79,MO,41.380001,39.680988,Consumer Staples,-0.04105879552782033,1.7524401064773736
2021-01-24,85,MO,41.77,38.969521,Consumer Staples,-0.0670452238448648,1.885536823425022
2021-01-31,83,MO,41.080002,40.288105,Consumer Staples,-0.01927694648116129,1.8411712511091392
2021-02-07,87,MO,42.549999,41.17033,Consumer Staples,-0.0324246541110377,1.929902395740905
2021-02-14,91,MO,43.310001,41.549778,Consumer Staples,-0.04064241420821016,2.018633540372671
2021-02-21,94,MO,43.740002,41.360054,Consumer Staples,-0.05441124579738243,2.085181898846495
2021-02-28,93,MO,44.150002,42.80196,Consumer Staples,-0.030533226249910464,2.0629991126885536
2021-03-07,92,MO,45.450001,46.150612,Consumer Staples,0.015414983159186334,2.0408163265306123
2021-03-14,90,MO,49.07,47.952995,Consumer Staples,-0.022763501120847747,1.9964507542147296
2021-03-21,100,MO,50.450001,49.802814,Consumer Staples,-0.01282828517684276,2.218278615794144
2021-03-28,86,MO,51.990002,49.217876,Consumer Staples,-0.053320367250611,1.9077196095829636
2021-04-04,90,MO,51.369999,49.690758,Consumer Staples,-0.03268913826531314,1.9964507542147296
2021-04-11,84,MO,51.720001,50.482101,Consumer Staples,-0.02393464764240827,1.8633540372670807
2021-04-18,100,MO,52.310001,45.734024,Consumer Staples,-0.1257116588470339,2.218278615794144
2021-04-25,85,MO,47.349998,46.081444,Consumer Staples,-0.026791004299514472,1.885536823425022
2021-05-02,91,MO,48.07,48.204567,Consumer Staples,0.0027993967131266276,2.018633540372671
2021-05-09,93,MO,50.200001,48.523033,Consumer Staples,-0.03340573638633996,2.0629991126885536
2021-05-16,92,MO,50.25,48.252823,Consumer Staples,-0.039744815920398024,2.0408163265306123
2021-05-23,86,MO,50.119999,47.50008,Consumer Staples,-0.052272926023003374,1.9077196095829636
2021-05-30,85,MO,49.580002,48.030861,Consumer Staples,-0.03124527909458331,1.885536823425022
2021-06-06,90,MO,50.0,48.021206,Consumer Staples,-0.039575880000000015,1.9964507542147296
2021-06-13,84,MO,48.810001,44.691765,Consumer Staples,-0.08437279073196502,1.8633540372670807
2021-06-20,88,MO,46.75,46.76421,Consumer Staples,0.0003039572192513049,1.9520851818988465
2021-06-27,91,MO,47.669998,46.823132,Consumer Staples,-0.01776517800567138,2.018633540372671
2020-07-05,0,CTRA,18.0,16.448759,Energy,-0.0861800555555556,0.0
2020-07-12,0,CTRA,17.540001,16.766521,Energy,-0.04409805905940366,0.0
2020-07-19,0,CTRA,17.940001,17.794571,Energy,-0.008106465545904792,0.0
2020-07-26,17,CTRA,18.889999,17.47681,Energy,-0.07481149151993069,3.935185185185185
2020-08-02,0,CTRA,18.93,19.243179,Energy,0.016544057052298028,0.0
2020-08-09,0,CTRA,20.67,18.729156,Energy,-0.09389666182873739,0.0
2020-08-16,16,CTRA,20.08,18.336105,Energy,-0.08684736055776886,3.7037037037037033
2020-08-23,0,CTRA,19.530001,17.800676,Energy,-0.0885471024809471,0.0
2020-08-30,16,CTRA,18.85,17.218279,Energy,-0.0865634482758622,3.7037037037037033
2020-09-06,0,CTRA,18.049999,17.133738,Energy,-0.05076238508378857,0.0
2020-09-13,0,CTRA,18.34,18.213989,Energy,-0.006870828789530988,0.0
2020-09-20,16,CTRA,19.190001,17.021017,Energy,-0.1130267788938624,3.7037037037037033
2020-09-27,16,CTRA,18.24,15.978336,Energy,-0.12399473684210516,3.7037037037037033
2020-10-04,0,CTRA,17.200001,17.781887,Energy,0.03383057942845473,0.0
2020-10-11,0,CTRA,18.9,17.941578,Energy,-0.05071015873015867,0.0
2020-10-18,17,CTRA,19.219999,18.486401,Energy,-0.03816847232926498,3.935185185185185
2020-10-25,0,CTRA,19.85,16.711031,Energy,-0.1581344584382873,0.0
2020-11-01,0,CTRA,17.99,15.442908,Energy,-0.14158376876042242,0.0
2020-11-08,0,CTRA,17.23,16.551342,Energy,-0.0393881601857225,0.0
2020-11-15,17,CTRA,17.59,16.131584,Energy,-0.08291165434906195,3.935185185185185
2020-11-22,16,CTRA,17.16,16.793102,Energy,-0.021381002331002277,3.7037037037037033
2020-11-29,33,CTRA,17.74,15.536219,Energy,-0.12422666290868092,7.638888888888889
2020-12-06,100,CTRA,16.08,16.065434,Energy,-0.000905845771144187,23.14814814814815
2020-12-13,17,CTRA,17.24,16.037083,Energy,-0.06977476798143849,3.935185185185185
2020-12-20,0,CTRA,16.629999,16.00873,Energy,-0.03735833056875118,0.0
2020-12-27,0,CTRA,16.66,15.385015,Energy,-0.07652971188475395,0.0
2021-01-03,0,CTRA,16.49,16.320589,Energy,-0.010273559733171633,0.0
2021-01-10,0,CTRA,16.99,18.021635,Energy,0.06072012948793417,0.0
2021-01-17,0,CTRA,18.98,17.520773,Energy,-0.076882349841939,0.0
2021-01-24,0,CTRA,18.65,17.415899,Energy,-0.0661716353887399,0.0
2021-01-31,0,CTRA,18.75,16.684298,Energy,-0.11017077333333343,0.0
2021-02-07,0,CTRA,17.68,17.320889,Energy,-0.0203117081447963,0.0
2021-02-14,17,CTRA,18.620001,17.63443,Energy,-0.05293077051929268,3.935185185185185
2021-02-21,0,CTRA,18.59,17.586926,Energy,-0.053957719203873135,0.0
2021-02-28,50,CTRA,18.65,18.023985,Energy,-0.03356648793565678,11.574074074074074
2021-03-07,17,CTRA,19.23,17.862461,Energy,-0.07111487259490383,3.935185185185185
2021-03-14,16,CTRA,18.799999,17.149862,Energy,-0.08777324934964097,3.7037037037037033
2021-03-21,0,CTRA,17.809999,18.223513,Energy,0.02321808103414263,0.0
2021-03-28,0,CTRA,19.1,18.138,Energy,-0.050366492146596845,0.0
2021-04-04,0,CTRA,18.870001,16.513275,Energy,-0.12489273318003526,0.0
2021-04-11,0,CTRA,17.549999,15.734167,Energy,-0.10346621672172177,0.0
2021-04-18,17,CTRA,16.540001,15.316112,Energy,-0.07399570290231541,3.935185185185185
2021-04-25,0,CTRA,16.120001,15.838684,Energy,-0.01745142571641266,0.0
2021-05-02,17,CTRA,16.809999,16.522778,Energy,-0.017086318684492625,3.935185185185185
2021-05-09,0,CTRA,17.620001,16.883827,Energy,-0.04178058786716291,0.0
2021-05-16,0,CTRA,17.889999,17.029428,Energy,-0.048103468312099974,0.0
2021-05-23,17,CTRA,17.33,15.681226,Energy,-0.09513987305250998,3.935185185185185
2021-05-30,0,CTRA,16.65,16.187998,Energy,-0.027747867867867766,0.0
2021-06-06,0,CTRA,16.879999,16.522657,Energy,-0.021169551017153655,0.0
2021-06-13,0,CTRA,17.32,14.658121,Energy,-0.1536881639722864,0.0
2021-06-20,0,CTRA,15.34,16.082817,Energy,0.04842353324641452,0.0
2021-06-27,0,CTRA,16.83,16.694767,Energy,-0.008035234699940552,0.0
2020-07-05,26,ENPH,49.700001,55.43,Information Technology,0.11529172806254066,1.0530579181855002
2020-07-12,19,ENPH,56.25,59.310001,Information Technology,0.054400017777777775,0.7695423248278656
2020-07-19,23,ENPH,59.900002,59.650002,Information Technology,-0.004173622565154505,0.9315512353179425
2020-07-26,50,ENPH,61.009998,60.360001,Information Technology,-0.010653942325977557,2.025111381125962
2020-08-02,77,ENPH,60.889999,72.839996,Information Technology,0.19625549673600742,3.1186715269339813
2020-08-09,34,ENPH,72.800003,73.160004,Information Technology,0.004945068477538344,1.377075739165654
2020-08-16,42,ENPH,74.339996,73.139999,Information Technology,-0.016142010553780447,1.701093560145808
2020-08-23,26,ENPH,73.790001,76.040001,Information Technology,0.03049193616354606,1.0530579181855002
2020-08-30,55,ENPH,76.68,66.160004,Information Technology,-0.1371934793948879,2.227622519238558
2020-09-06,15,ENPH,62.029999,65.099998,Information Technology,0.04949216587928694,0.6075334143377886
2020-09-13,45,ENPH,67.169998,68.269997,Information Technology,0.016376344093385214,1.8226002430133657
2020-09-20,25,ENPH,65.510002,73.620003,Information Technology,0.1237979049367148,1.012555690562981
2020-09-27,45,ENPH,75.139999,90.43,Information Technology,0.20348684061068464,1.8226002430133657
2020-10-04,57,ENPH,93.0,109.18,Information Technology,0.173978494623656,2.3086269744835968
2020-10-11,36,ENPH,110.400002,110.839996,Information Technology,0.00398545282635048,1.4580801944106925
2020-10-18,47,ENPH,111.489998,103.330002,Information Technology,-0.07319038610082321,1.9036046982584043
2020-10-25,47,ENPH,98.559998,98.089996,Information Technology,-0.004768689220143793,1.9036046982584043
2020-11-01,40,ENPH,99.010002,122.529999,Information Technology,0.2375517273497278,1.6200891049007695
2020-11-08,47,ENPH,129.539993,116.589996,Information Technology,-0.09996910375006744,1.9036046982584043
2020-11-15,54,ENPH,118.209999,129.589996,Information Technology,0.09626932659055362,2.187120291616039
2020-11-22,46,ENPH,132.929993,140.559998,Information Technology,0.05739867149470181,1.863102470635885
2020-11-29,50,ENPH,141.949997,130.460007,Information Technology,-0.08094392562755748,2.025111381125962
2020-12-06,19,ENPH,130.289993,139.910004,Information Technology,0.07383537889974387,0.7695423248278656
2020-12-13,62,ENPH,143.0,164.410004,Information Technology,0.1497203076923076,2.5111381125961927
2020-12-20,72,ENPH,162.949997,181.389999,Information Technology,0.11316356145744509,2.916160388821385
2020-12-27,42,ENPH,188.449997,175.470001,Information Technology,-0.06887766625966038,1.701093560145808
2021-01-03,90,ENPH,178.699997,207.410004,Information Technology,0.16066036643526072,3.6452004860267313
2021-01-10,23,ENPH,200.399994,190.589996,Information Technology,-0.048952087293974565,0.9315512353179425
2021-01-17,80,ENPH,197.830002,212.070007,Information Technology,0.07198101832906009,3.240178209801539
2021-01-24,100,ENPH,215.559998,182.350006,Information Technology,-0.15406379805217849,4.050222762251924
2021-01-31,54,ENPH,185.300003,193.199997,Information Technology,0.04263353411818343,2.187120291616039
2021-02-07,92,ENPH,194.630005,206.509995,Information Technology,0.061038841364670325,3.72620494127177
2021-02-14,47,ENPH,208.070007,189.740005,Information Technology,-0.08809535917399189,1.9036046982584043
2021-02-21,65,ENPH,182.809998,176.059998,Information Technology,-0.03692358226490435,2.6326447954637504
2021-02-28,35,ENPH,179.979996,143.550003,Information Technology,-0.20241134464743513,1.4175779667881734
2021-03-07,50,ENPH,145.0,164.710007,Information Technology,0.13593108275862062,2.025111381125962
2021-03-14,55,ENPH,165.009995,154.949997,Information Technology,-0.06096599178734602,2.227622519238558
2021-03-21,39,ENPH,157.589996,152.070007,Information Technology,-0.035027534362016284,1.5795868772782502
2021-03-28,37,ENPH,148.970001,162.690002,Information Technology,0.09209908644627046,1.4985824220332118
2021-04-04,55,ENPH,165.139999,151.350006,Information Technology,-0.08350486304653533,2.227622519238558
2021-04-11,35,ENPH,151.190002,150.009995,Information Technology,-0.007804795187448897,1.4175779667881734
2021-04-18,35,ENPH,146.929993,166.970001,Information Technology,0.13639153988117322,1.4175779667881734
2021-04-25,93,ENPH,167.350006,139.25,Information Technology,-0.16791159242623516,3.766707168894289
2021-05-02,82,ENPH,140.389999,122.959999,Information Technology,-0.12415414291726004,3.3211826650465777
2021-05-09,44,ENPH,121.449997,119.779999,Information Technology,-0.013750498487043952,1.7820980153908466
2021-05-16,54,ENPH,119.010002,142.279999,Information Technology,0.19552975891891847,2.187120291616039
2021-05-23,40,ENPH,143.699997,143.050003,Information Technology,-0.004523270797284654,1.6200891049007695
2021-05-30,8,ENPH,144.5,134.699997,Information Technology,-0.06782008996539796,0.3240178209801539
2021-06-06,28,ENPH,133.619995,147.130005,Information Technology,0.10110769724246751,1.1340623734305386
2021-06-13,47,ENPH,148.029999,165.850006,Information Technology,0.12038105195150345,1.9036046982584043
2021-06-20,24,ENPH,163.529999,175.389999,Information Technology,0.07252491941860763,0.9720534629404617
2021-06-27,56,ENPH,179.020004,183.630005,Information Technology,0.0257513177130753,2.2681247468610772
2020-07-05,49,MCHP,53.369999,52.37883,Information Technology,-0.01857165108809538,1.8860662047729022
2020-07-12,25,MCHP,54.360001,51.916996,Information Technology,-0.04494122433882956,0.962278675904542
2020-07-19,33,MCHP,53.049999,49.234425,Information Technology,-0.0719241106865996,1.2702078521939952
2020-07-26,25,MCHP,50.904999,49.981228,Information Technology,-0.018146960380060022,0.962278675904542
2020-08-02,57,MCHP,51.255001,48.625202,Information Technology,-0.05130814454573903,2.1939953810623556
2020-08-09,40,MCHP,49.299999,49.229515,Information Technology,-0.0014296957693650345,1.539645881447267
2020-08-16,74,MCHP,50.299999,53.027363,Information Technology,0.054221949388110355,2.848344880677444
2020-08-23,95,MCHP,54.195,54.48531,Information Technology,0.005356767229449176,3.6566589684372595
2020-08-30,56,MCHP,55.0,53.316921,Information Technology,-0.030601436363636353,2.155504234026174
2020-09-06,48,MCHP,52.485001,49.644142,Information Technology,-0.05412706384439232,1.8475750577367205
2020-09-13,32,MCHP,51.525002,49.989231,Information Technology,-0.029806325868750164,1.2317167051578137
2020-09-20,0,MCHP,49.75,48.830711,Information Technology,-0.01847817085427134,0.0
2020-09-27,48,MCHP,50.555,51.152687,Information Technology,0.011822510137474049,1.8475750577367205
2020-10-04,41,MCHP,52.369999,56.191059,Information Technology,0.07296276633497745,1.5781370284834488
2020-10-11,51,MCHP,57.68,54.628273,Information Technology,-0.052907888349514556,1.9630484988452657
2020-10-18,51,MCHP,57.494999,55.471287,Information Technology,-0.03519805261671547,1.9630484988452657
2020-10-25,34,MCHP,55.650002,51.80344,Information Technology,-0.06912060847724676,1.308698999230177
2020-11-01,39,MCHP,53.435001,61.761848,Information Technology,0.1558313248651385,1.5011547344110854
2020-11-08,67,MCHP,65.495003,62.19075,Information Technology,-0.050450459556433576,2.5789068514241724
2020-11-15,83,MCHP,63.919998,64.571884,Information Technology,0.010198467152642863,3.194765204003079
2020-11-22,58,MCHP,65.349998,65.767036,Information Technology,0.006381606928281851,2.232486528098537
2020-11-29,90,MCHP,66.5,71.31974,Information Technology,0.07247729323308265,3.4642032332563506
2020-12-06,100,MCHP,71.879997,69.524872,Information Technology,-0.032764678607318264,3.849114703618168
2020-12-13,75,MCHP,70.885002,68.239304,Information Technology,-0.03732380511183446,2.886836027713626
2020-12-20,36,MCHP,67.43,67.626183,Information Technology,0.002909432003559108,1.3856812933025404
2020-12-27,54,MCHP,69.044998,68.28875,Information Technology,-0.010952973016235202,2.0785219399538106
2021-01-03,33,MCHP,69.474998,72.882202,Information Technology,0.04904216046181113,1.2702078521939952
2021-01-10,34,MCHP,72.519997,73.455765,Information Technology,0.012903585751665102,1.308698999230177
2021-01-17,49,MCHP,75.345001,74.232063,Information Technology,-0.014771225499087853,1.8860662047729022
2021-01-24,66,MCHP,75.385002,67.29985,Information Technology,-0.1072514662797249,2.5404157043879905
2021-01-31,75,MCHP,69.849998,71.913086,Information Technology,0.02953597793946977,2.886836027713626
2021-02-07,99,MCHP,73.169998,78.889793,Information Technology,0.07817131551650432,3.810623556581986
2021-02-14,59,MCHP,80.404999,80.274269,Information Technology,-0.001625893932291446,2.270977675134719
2021-02-21,82,MCHP,79.599998,75.656677,Information Technology,-0.0495392097874173,3.1562740569668977
2021-02-28,25,MCHP,77.495003,72.092682,Information Technology,-0.06971186258293326,0.962278675904542
2021-03-07,42,MCHP,72.169998,73.08902,Information Technology,0.012734128106806906,1.6166281755196306
2021-03-14,70,MCHP,73.184998,74.382759,Information Technology,0.01636620936984927,2.6943802925327174
